Frame,Chain,MgID,ListResids,ListResnames,ListAtoms
1766,PP1,310,60,POPE, O13
1766,PP1,323,5,POPE, O14
1767,PP1,310,60,POPE, O13
1767,PP1,323,5,POPE, O14
1768,PP1,310,60,POPE, O13
1768,PP1,323,5,POPE, O14
1769,PP1,310,60,POPE, O13
1769,PP1,323,5,POPE, O14
1770,PP1,310,60,POPE, O13
1770,PP1,323,5,POPE, O14
1771,PP1,310,60,POPE, O13
1771,PP1,323,5,POPE, O14
1772,PP1,310,60,POPE, O13
1772,PP1,323,5,POPE, O14
1773,PP1,310,60,POPE, O13
1773,PP1,323,5,POPE, O14
1774,PP1,310,60,POPE, O13
1774,PP1,323,5,POPE, O14
1775,PP1,310,60,POPE, O13
1775,PP1,323,5,POPE, O14
1776,PP1,310,60,POPE, O13
1776,PP1,323,5,POPE, O14
1777,PP1,310,60,POPE, O13
1777,PP1,323,5,POPE, O14 P
1778,PP1,310,60,POPE, O13
1778,PP1,323,5,POPE, O14
1779,PP1,310,60,POPE, O13
1779,PP1,323,5,POPE, O14
1780,PP1,310,60,POPE, O13
1780,PP1,323,5,POPE, O14
1781,PP1,310,60,POPE, O13
1781,PP1,323,5,POPE, O14 P
1782,PP1,310,60,POPE, O13
1782,PP1,323,5,POPE, O14 P
1783,PP1,310,60,POPE, O13
1783,PP1,323,5,POPE, O14
1784,PP1,310,60,POPE, O13
1784,PP1,323,5,POPE, O14
1785,PP1,310,60,POPE, O13
1785,PP1,323,5,POPE, O14
1786,PP1,310,60,POPE, O13
1786,PP1,323,5,POPE, O14
1787,PP1,310,60,POPE, O13
1787,PP1,323,5,POPE, O14
1788,PP1,310,60,POPE, O13
1788,PP1,323,5,POPE, O14
1789,PP1,310,60,POPE, O13
1789,PP1,323,5,POPE, O14
1790,PP1,310,60,POPE, O13
1790,PP1,323,5,POPE, O14
1791,PP1,310,60,POPE, O13
1791,PP1,323,5,POPE, O14
1792,PP1,310,60,POPE, O13
1792,PP1,323,5,POPE, O14
1793,PP1,310,60,POPE, O13
1793,PP1,323,5,POPE, O14
1794,PP1,310,60,POPE, O13
1794,PP1,323,5,POPE, O14 P
1795,PP1,310,60,POPE, O13
1795,PP1,323,5,POPE, O14
1796,PP1,310,60,POPE, O13
1796,PP1,323,5,POPE, O14
1797,PP1,310,60,POPE, O13
1797,PP1,323,5,POPE, O14
1798,PP1,310,60,POPE, O13
1798,PP1,323,5,POPE, O14
1799,PP1,310,60,POPE, HN2 O13 P
1799,PP1,323,5,POPE, O14
1800,PP1,310,60,POPE, O13
1800,PP1,323,5,POPE, O14
1801,PP1,310,60,POPE, HN2 O13
1801,PP1,323,5,POPE, O14 P
1802,PP1,310,60,POPE, O13
1802,PP1,323,5,POPE, O14
1803,PP1,310,60,POPE, O13
1803,PP1,323,5,POPE, O14
1804,PP1,310,60,POPE, O13 P
1804,PP1,323,5,POPE, O14
1805,PP1,310,60,POPE, O13
1805,PP1,323,5,POPE, O14 P
1806,PP1,310,60,POPE, O13
1806,PP1,323,5,POPE, O14
1807,PP1,310,60,POPE, O13
1807,PP1,323,5,POPE, O14
1808,PP1,310,60,POPE, O13
1808,PP1,323,5,POPE, O14
1809,PP1,310,60,POPE, O13
1809,PP1,323,5,POPE, O14
1810,PP1,310,60,POPE, O13
1810,PP1,323,5,POPE, O14
1811,PP1,310,60,POPE, O13
1811,PP1,323,5,POPE, O14
1812,PP1,310,60,POPE, O13
1812,PP1,323,5,POPE, O14
1813,PP1,310,60,POPE, O13
1813,PP1,323,5,POPE, O14
1814,PP1,310,60,POPE, O13
1814,PP1,323,5,POPE, O14
1815,PP1,310,60,POPE, O13
1815,PP1,323,5,POPE, O14
1816,PP1,310,60,POPE, O13
1816,PP1,323,5,POPE, O14
1817,PP1,310,60,POPE, O13
1817,PP1,323,5,POPE, O14
1818,PP1,310,60,POPE, O13
1818,PP1,323,5,POPE, O14
1819,PP1,310,60,POPE, O13
1819,PP1,323,5,POPE, O14
1820,PP1,310,60,POPE, O13
1820,PP1,323,5,POPE, O14
1821,PP1,310,60,POPE, O13
1821,PP1,323,5,POPE, O14
1822,PP1,310,60,POPE, O13
1822,PP1,323,5,POPE, O14
1823,PP1,310,60,POPE, O13
1823,PP1,323,5,POPE, O14
1824,PP1,310,60,POPE, O13
1824,PP1,323,5,POPE, O14
1825,PP1,310,60,POPE, O13 P
1825,PP1,323,5,POPE, O14
1826,PP1,310,60,POPE, O13
1826,PP1,323,5,POPE, O14
1827,PP1,310,60,POPE, O13
1827,PP1,323,5,POPE, O14
1828,PP1,310,60,POPE, O13
1828,PP1,323,5,POPE, O14
1829,PP1,310,60,POPE, O13
1829,PP1,323,5,POPE, O14
1830,PP1,310,60,POPE, O13
1830,PP1,323,5,POPE, O14
1831,PP1,310,60,POPE, O13
1831,PP1,323,5,POPE, O14
1832,PP1,310,60,POPE, O13
1832,PP1,323,5,POPE, O14
1833,PP1,310,60,POPE, O13
1833,PP1,323,5,POPE, O14
1834,PP1,310,60,POPE, O13
1834,PP1,323,5,POPE, O14
1835,PP1,310,60,POPE, O13
1835,PP1,323,5,POPE, O14
1836,PP1,310,60,POPE, O13
1836,PP1,323,5,POPE, O14
1837,PP1,310,60,POPE, O13 P
1837,PP1,323,5,POPE, O14
1838,PP1,310,60,POPE, O13
1838,PP1,323,5,POPE, O14
1839,PP1,310,60,POPE, O13
1839,PP1,323,5,POPE, O14
1840,PP1,310,60,POPE, O13 P
1840,PP1,323,5,POPE, O14
1841,PP1,310,60,POPE, O13
1841,PP1,323,5,POPE, O14
1842,PP1,310,60,POPE, O13 P
1842,PP1,323,5,POPE, O14
1843,PP1,310,60,POPE, O13
1843,PP1,323,5,POPE, O14
1844,PP1,310,60,POPE, O13
1844,PP1,323,5,POPE, O14
1845,PP1,310,60,POPE, O13
1845,PP1,323,5,POPE, O14
1846,PP1,310,60,POPE, O13
1846,PP1,323,5,POPE, O14
1847,PP1,310,60,POPE, O13
1847,PP1,323,5,POPE, O14
1848,PP1,310,60,POPE, O13
1848,PP1,323,5,POPE, O14
1849,PP1,310,60,POPE, O13
1849,PP1,323,5,POPE, O14
1850,PP1,310,60,POPE, O13
1850,PP1,323,5,POPE, O14
1851,PP1,310,60,POPE, O13
1851,PP1,323,5,POPE, O14
1852,PP1,310,60,POPE, O13
1852,PP1,323,5,POPE, O14
1853,PP1,310,60,POPE, O13
1853,PP1,323,5,POPE, O14
1854,PP1,310,60,POPE, O13
1854,PP1,323,5,POPE, O14
1855,PP1,310,60,POPE, O13
1855,PP1,323,5,POPE, O14
1856,PP1,310,60,POPE, O13
1856,PP1,323,5,POPE, O14
1857,PP1,310,60,POPE, O13
1857,PP1,323,5,POPE, O14
1858,PP1,310,60,POPE, O13
1858,PP1,323,5,POPE, O14
1859,PP1,310,60,POPE, O13
1859,PP1,323,5,POPE, O14
1860,PP1,310,60,POPE, O13
1860,PP1,323,5,POPE, O14
1861,PP1,310,60,POPE, O13
1861,PP1,323,5,POPE, O14
1862,PP1,310,60,POPE, O13
1862,PP1,323,5,POPE, O14
1863,PP1,310,60,POPE, O13
1863,PP1,323,5,POPE, O14
1864,PP1,310,60,POPE, O13
1864,PP1,323,5,POPE, O14
1865,PP1,310,60,POPE, O13
1865,PP1,323,5,POPE, O14
1866,PP1,310,60,POPE, O13
1866,PP1,323,5,POPE, O14
1867,PP1,310,60,POPE, O13 P
1867,PP1,323,5,POPE, O14
1868,PP1,310,60,POPE, O13
1868,PP1,323,5,POPE, O14
1869,PP1,310,60,POPE, O13 P
1869,PP1,323,5,POPE, O14
1870,PP1,310,60,POPE, O13
1870,PP1,323,5,POPE, O14
1871,PP1,310,60,POPE, O13
1871,PP1,323,5,POPE, O14
1872,PP1,310,60,POPE, O13
1872,PP1,323,5,POPE, O14
1873,PP1,310,60,POPE, O13
1873,PP1,323,5,POPE, O14
1874,PP1,310,60,POPE, O13
1874,PP1,323,5,POPE, O14
1875,PP1,310,60,POPE, O13
1875,PP1,323,5,POPE, O14
1876,PP1,310,60,POPE, O13
1876,PP1,323,5,POPE, O14
1877,PP1,310,60,POPE, O13
1877,PP1,323,5,POPE, O14
1878,PP1,310,60,POPE, O13
1878,PP1,323,5,POPE, O14
1879,PP1,310,60,POPE, O13
1879,PP1,323,5,POPE, O14
1880,PP1,310,60,POPE, O13
1880,PP1,323,5,POPE, O14 P
1881,PP1,310,60,POPE, O13
1881,PP1,323,5,POPE, O14
1882,PP1,310,60,POPE, O13
1882,PP1,323,5,POPE, O14
1883,PP1,310,60,POPE, O13
1883,PP1,323,5,POPE, O14
1884,PP1,310,60,POPE, O13
1884,PP1,323,5,POPE, O14
1885,PP1,310,60,POPE, O13
1885,PP1,323,5,POPE, O14
1886,PP1,310,60,POPE, O13
1886,PP1,323,5,POPE, O14
1887,PP1,310,60,POPE, O13
1887,PP1,323,5,POPE, O14
1888,PP1,310,60,POPE, O13
1888,PP1,323,5,POPE, O14
1889,PP1,310,60,POPE, O13
1889,PP1,323,5,POPE, O14
1890,PP1,310,60,POPE, O13
1890,PP1,323,5,POPE, O14
1891,PP1,310,60,POPE, O13
1891,PP1,323,5,POPE, O14
1892,PP1,310,60,POPE, O13
1892,PP1,323,5,POPE, O14
1893,PP1,310,60,POPE, O13
1893,PP1,323,5,POPE, O14
1894,PP1,310,60,POPE, O13
1894,PP1,323,15 5,POPE, HN2 O14
1895,PP1,310,60,POPE, O13
1895,PP1,323,5,POPE, O14
1896,PP1,310,60,POPE, O13
1896,PP1,323,5,POPE, O14
1897,PP1,310,60,POPE, O13
1897,PP1,323,5,POPE, O14
1898,PP1,310,60,POPE, O13
1898,PP1,323,5,POPE, O14
1899,PP1,310,60,POPE, O13
1899,PP1,323,5,POPE, O14
1900,PP1,310,60,POPE, O13
1900,PP1,323,5,POPE, O14
1901,PP1,310,60,POPE, O13
1901,PP1,323,5,POPE, O14
1902,PP1,310,60,POPE, O13
1902,PP1,323,5,POPE, O14
1903,PP1,310,60,POPE, O13
1903,PP1,323,5,POPE, O14
1904,PP1,310,60,POPE, O13
1904,PP1,323,5,POPE, O14
1905,PP1,310,60,POPE, O13
1905,PP1,323,5,POPE, O14
1906,PP1,310,60,POPE, O13
1906,PP1,323,5,POPE, O14
1907,PP1,310,60,POPE, O13
1907,PP1,323,5,POPE, O14
1908,PP1,310,60,POPE, O13
1908,PP1,323,5,POPE, O14
1909,PP1,310,60,POPE, O13
1909,PP1,323,5,POPE, O14
1910,PP1,310,60,POPE, O13
1910,PP1,323,5,POPE, O14
1911,PP1,310,60,POPE, O13
1911,PP1,323,5,POPE, O14 P
1912,PP1,310,60,POPE, O13
1912,PP1,323,5,POPE, O14
1913,PP1,310,60,POPE, O13
1913,PP1,323,5,POPE, O14
1914,PP1,310,60,POPE, O13
1914,PP1,323,5,POPE, O14
1915,PP1,310,60,POPE, O13
1915,PP1,323,5,POPE, O14
1916,PP1,310,60,POPE, O13
1916,PP1,323,5,POPE, O14
1917,PP1,310,60,POPE, O13
1917,PP1,323,5,POPE, O14
1918,PP1,310,60,POPE, O13
1918,PP1,323,5,POPE, O14
1919,PP1,310,60,POPE, O13
1919,PP1,323,5,POPE, O14
1920,PP1,310,60,POPE, O13
1920,PP1,323,5,POPE, O14
1921,PP1,310,60,POPE, O13
1921,PP1,323,5,POPE, O14
1922,PP1,310,60,POPE, O13
1922,PP1,323,5,POPE, O14
1923,PP1,310,60,POPE, O13
1923,PP1,323,5,POPE, O14
1924,PP1,310,60,POPE, O13
1924,PP1,323,5,POPE, O14
1925,PP1,310,60,POPE, O13
1925,PP1,323,5,POPE, O14
1926,PP1,310,60,POPE, O13
1926,PP1,323,5,POPE, O14
1927,PP1,310,60,POPE, O13
1927,PP1,323,5,POPE, O14
1928,PP1,310,60,POPE, O13
1928,PP1,323,5,POPE, O14
1929,PP1,310,60,POPE, O13
1929,PP1,323,5,POPE, O14
1930,PP1,310,60,POPE, O13
1930,PP1,323,5,POPE, O14
1931,PP1,310,60,POPE, O13
1931,PP1,323,5,POPE, O14
1932,PP1,310,60,POPE, O13
1932,PP1,323,5,POPE, O14
1933,PP1,310,60,POPE, O13
1933,PP1,323,5,POPE, O14
1934,PP1,310,60,POPE, O13
1934,PP1,323,5,POPE, O14
1935,PP1,310,60,POPE, O13
1935,PP1,323,5,POPE, O14
1936,PP1,310,60,POPE, O13
1936,PP1,323,5,POPE, O14
1937,PP1,310,60,POPE, O13
1937,PP1,323,5,POPE, O14
1938,PP1,310,60,POPE, O13
1938,PP1,323,5,POPE, O14
1939,PP1,310,60,POPE, O13
1939,PP1,323,5,POPE, O14
1940,PP1,310,60,POPE, O13
1940,PP1,323,5,POPE, O14
1941,PP1,310,60,POPE, O13
1941,PP1,323,5,POPE, O14 P
1942,PP1,310,60,POPE, O13
1942,PP1,323,5,POPE, O14
1943,PP1,310,60,POPE, O13
1943,PP1,323,5,POPE, O14
1944,PP1,310,60,POPE, O13
1944,PP1,323,5,POPE, O14
1945,PP1,310,60,POPE, O13
1945,PP1,323,5,POPE, O14
1946,PP1,310,60,POPE, O13
1946,PP1,323,5,POPE, O14
1947,PP1,310,60,POPE, O13
1947,PP1,323,5,POPE, O14
1948,PP1,310,60,POPE, O13
1948,PP1,323,5,POPE, O14 P
1949,PP1,310,60,POPE, O13
1949,PP1,323,5,POPE, O14
1950,PP1,310,60,POPE, O13
1950,PP1,323,5,POPE, O14
1951,PP1,310,60,POPE, O13
1951,PP1,323,5,POPE, O14
1952,PP1,310,60,POPE, O13
1952,PP1,323,5,POPE, O14
1953,PP1,310,60,POPE, O13
1953,PP1,323,5,POPE, O14
1954,PP1,310,60,POPE, O13
1954,PP1,323,5,POPE, O14
1955,PP1,310,60,POPE, O13
1955,PP1,323,5,POPE, O14
1956,PP1,310,60,POPE, O13
1956,PP1,323,5,POPE, O14
1957,PP1,310,60,POPE, O13
1957,PP1,323,5,POPE, O14
1958,PP1,310,60,POPE, O13
1958,PP1,323,5,POPE, O14
1959,PP1,310,60,POPE, O13
1959,PP1,323,5,POPE, O14
1960,PP1,310,60,POPE, O13 P
1960,PP1,323,5,POPE, O14
1961,PP1,310,60,POPE, O13
1961,PP1,323,5,POPE, O14
1962,PP1,310,60,POPE, O13
1962,PP1,323,5,POPE, O14
1963,PP1,310,60,POPE, O13
1963,PP1,323,5,POPE, O14
1964,PP1,310,60,POPE, O13
1964,PP1,323,5,POPE, O14
1965,PP1,310,60,POPE, O13
1965,PP1,323,5,POPE, O14
1966,PP1,310,60,POPE, O13
1966,PP1,323,5,POPE, O14
1967,PP1,310,60,POPE, O13
1967,PP1,323,5,POPE, O14
1968,PP1,310,60,POPE, O13
1968,PP1,323,5,POPE, O14
1969,PP1,310,60,POPE, O13
1969,PP1,323,5,POPE, O14
1970,PP1,310,60,POPE, O13
1970,PP1,323,5,POPE, O14
1971,PP1,310,60,POPE, O13
1971,PP1,323,5,POPE, O14
1972,PP1,310,60,POPE, O13
1972,PP1,323,5,POPE, O14
1973,PP1,310,60,POPE, O13
1973,PP1,323,5,POPE, O14
1974,PP1,310,60,POPE, O13
1974,PP1,323,5,POPE, O14
1975,PP1,310,60,POPE, O13
1975,PP1,323,5,POPE, O14
1976,PP1,310,60,POPE, O13
1976,PP1,323,5,POPE, O14
1977,PP1,310,60,POPE, O13
1977,PP1,323,5,POPE, O14
1978,PP1,310,60,POPE, O13
1978,PP1,323,5,POPE, O14
1979,PP1,310,60,POPE, O13
1979,PP1,323,5,POPE, O14
1980,PP1,310,60,POPE, O13
1980,PP1,323,5,POPE, O14
1981,PP1,310,60,POPE, O13
1981,PP1,323,5,POPE, O14
1982,PP1,310,60,POPE, O13
1982,PP1,323,5,POPE, O14
1983,PP1,310,60,POPE, O13
1983,PP1,323,5,POPE, O14
1984,PP1,310,60,POPE, O13
1984,PP1,323,5,POPE, O14
1985,PP1,310,60,POPE, O13
1985,PP1,323,5,POPE, O14
1986,PP1,310,60,POPE, O13
1986,PP1,323,5,POPE, O14
1987,PP1,310,60,POPE, O13
1987,PP1,323,5,POPE, O14
1988,PP1,310,60,POPE, O13
1988,PP1,323,5,POPE, O14
1989,PP1,310,60,POPE, O13
1989,PP1,323,5,POPE, O14
1990,PP1,310,60,POPE, O13
1990,PP1,323,5,POPE, O14
1991,PP1,310,60,POPE, O13
1991,PP1,323,5,POPE, O14
1992,PP1,310,60,POPE, O13
1992,PP1,323,5,POPE, O14
1993,PP1,310,60,POPE, O13
1993,PP1,323,5,POPE, O14
1994,PP1,310,60,POPE, O13
1994,PP1,323,5,POPE, O14
1995,PP1,310,60,POPE, O13
1995,PP1,323,5,POPE, O14
1996,PP1,310,60,POPE, O13
1996,PP1,323,5,POPE, O14
1997,PP1,310,60,POPE, O13
1997,PP1,323,5,POPE, O14
1998,PP1,310,60,POPE, O13
1998,PP1,323,5,POPE, O14
1999,PP1,310,60,POPE, O13
1999,PP1,323,5,POPE, O14
2000,PP1,310,60,POPE, O13
2000,PP1,323,5,POPE, O14
2001,PP1,310,60,POPE, O13
2001,PP1,323,5,POPE, O14
2002,PP1,310,60,POPE, O13
2002,PP1,323,5,POPE, O14
2003,PP1,310,60,POPE, O13
2003,PP1,323,5,POPE, O14
2004,PP1,310,60,POPE, O13
2004,PP1,323,5,POPE, O14
2005,PP1,310,60,POPE, O13
2005,PP1,323,5,POPE, O14
2006,PP1,310,60,POPE, O13
2006,PP1,323,5,POPE, O14 P
2007,PP1,310,60,POPE, O13
2007,PP1,323,5,POPE, O14
2008,PP1,310,60,POPE, O13
2008,PP1,323,5,POPE, O14
2009,PP1,310,60,POPE, O13
2009,PP1,323,5,POPE, O14
2010,PP1,310,60,POPE, O13
2010,PP1,323,5,POPE, O14
2011,PP1,310,60,POPE, O13
2011,PP1,323,5,POPE, O14
2012,PP1,310,60,POPE, O13
2012,PP1,323,5,POPE, O14
2013,PP1,310,60,POPE, O13
2013,PP1,323,5,POPE, O14
2014,PP1,310,60,POPE, O13
2014,PP1,323,5,POPE, O14
2015,PP1,310,60,POPE, O13
2015,PP1,323,5,POPE, O14
2016,PP1,310,60,POPE, O13
2016,PP1,323,5,POPE, O14
2017,PP1,310,60,POPE, O13
2017,PP1,323,5,POPE, O14
2018,PP1,310,60,POPE, O13
2018,PP1,323,5,POPE, O14
2019,PP1,310,60,POPE, O13
2019,PP1,323,5,POPE, O14
2020,PP1,310,60,POPE, O13
2020,PP1,323,5,POPE, O14
2021,PP1,310,60,POPE, O13
2021,PP1,323,5,POPE, O14
2022,PP1,310,60,POPE, O13
2022,PP1,323,5,POPE, O14
2023,PP1,310,60,POPE, O13
2023,PP1,323,5,POPE, O14
2024,PP1,310,60,POPE, O13
2024,PP1,323,5,POPE, O14
2025,PP1,310,60,POPE, O13
2025,PP1,323,5,POPE, O14
2026,PP1,310,60,POPE, O13
2026,PP1,323,5,POPE, O14
2027,PP1,310,60,POPE, O13
2027,PP1,323,5,POPE, O14
2028,PP1,310,60,POPE, O13
2028,PP1,323,5,POPE, O14 P
2029,PP1,310,60,POPE, O13
2029,PP1,323,5,POPE, O14 P
2030,PP1,310,60,POPE, O13
2030,PP1,323,5,POPE, O14
2031,PP1,310,60,POPE, O13
2031,PP1,323,5,POPE, O14
2032,PP1,310,60,POPE, O13
2032,PP1,323,5,POPE, O14
2033,PP1,310,60,POPE, O13
2033,PP1,323,5,POPE, O14
2034,PP1,310,60,POPE, O13
2034,PP1,323,5,POPE, O14
2035,PP1,310,60,POPE, O13
2035,PP1,323,5,POPE, O14
2036,PP1,310,60,POPE, O13
2036,PP1,323,5,POPE, O14
2037,PP1,310,60,POPE, O13
2037,PP1,323,5,POPE, O14
2038,PP1,310,60,POPE, O13
2038,PP1,323,5,POPE, O14
2039,PP1,310,60,POPE, O13
2039,PP1,323,5,POPE, O14
2040,PP1,310,60,POPE, O13
2040,PP1,323,5,POPE, O14
2041,PP1,310,60,POPE, O13
2041,PP1,323,5,POPE, O14
2042,PP1,310,60,POPE, O13
2042,PP1,323,5,POPE, O14
2043,PP1,310,60,POPE, O13
2043,PP1,323,5,POPE, O14
2044,PP1,310,60,POPE, O13
2044,PP1,323,5,POPE, O14
2045,PP1,310,60,POPE, O13
2045,PP1,323,5,POPE, O14
2046,PP1,310,60,POPE, O13
2046,PP1,323,5,POPE, O14
2047,PP1,310,60,POPE, O13
2047,PP1,323,5,POPE, O14
2048,PP1,310,60,POPE, O13
2048,PP1,323,5,POPE, O14
2049,PP1,310,60,POPE, O13
2049,PP1,323,5,POPE, O14
2050,PP1,310,60,POPE, O13
2050,PP1,323,5,POPE, O14
2051,PP1,310,60,POPE, O13
2051,PP1,323,5,POPE, O14
2052,PP1,310,60,POPE, O13
2052,PP1,323,5,POPE, O14
2053,PP1,310,60,POPE, O13
2053,PP1,323,5,POPE, O14
2054,PP1,310,60,POPE, O13
2054,PP1,323,5,POPE, O14
2055,PP1,310,60,POPE, O13
2055,PP1,323,5,POPE, O14
2056,PP1,310,60,POPE, O13
2056,PP1,323,5,POPE, O14
2057,PP1,310,60,POPE, O13
2057,PP1,323,5,POPE, O14
2058,PP1,310,60,POPE, O13
2058,PP1,323,5,POPE, O14
2059,PP1,310,60,POPE, O13
2059,PP1,323,5,POPE, O14
2060,PP1,310,60,POPE, O13
2060,PP1,323,5,POPE, O14
2061,PP1,310,60,POPE, O13
2061,PP1,323,5,POPE, O14
2062,PP1,310,60,POPE, O13
2062,PP1,323,5,POPE, O14
2063,PP1,310,60,POPE, O13
2063,PP1,323,5,POPE, O14
2064,PP1,310,60,POPE, O13
2064,PP1,323,5,POPE, O14
2065,PP1,310,60,POPE, O13
2065,PP1,323,5,POPE, O14
2066,PP1,310,60,POPE, O13
2066,PP1,323,5,POPE, O14
2067,PP1,310,60,POPE, O13
2067,PP1,323,5,POPE, O14
2068,PP1,310,60,POPE, O13
2068,PP1,323,5,POPE, O14
2069,PP1,310,60,POPE, O13
2069,PP1,323,5,POPE, O14
2070,PP1,310,60,POPE, O13
2070,PP1,323,5,POPE, O14
2071,PP1,310,60,POPE, O13
2071,PP1,323,5,POPE, O14
2072,PP1,310,60,POPE, O13
2072,PP1,323,5,POPE, O14
2073,PP1,310,60,POPE, O13
2073,PP1,323,5,POPE, O14
2074,PP1,310,60,POPE, O13
2074,PP1,323,5,POPE, O14 P
2075,PP1,310,60,POPE, O13
2075,PP1,323,5,POPE, O14
2076,PP1,310,60,POPE, O13
2076,PP1,323,5,POPE, O14
2077,PP1,310,60,POPE, O13
2077,PP1,323,5,POPE, O14
2078,PP1,310,60,POPE, O13
2078,PP1,323,5,POPE, O14
2079,PP1,310,60,POPE, O13
2079,PP1,323,5,POPE, O14
2080,PP1,310,60,POPE, O13 P
2080,PP1,323,5,POPE, O14
2081,PP1,310,60,POPE, O13
2081,PP1,323,5,POPE, O14
2082,PP1,310,60,POPE, O13
2082,PP1,323,5,POPE, O14
2083,PP1,310,60,POPE, O13
2083,PP1,323,5,POPE, O14
2084,PP1,310,60,POPE, O13
2084,PP1,323,5,POPE, O14
2085,PP1,310,60,POPE, O13
2085,PP1,323,5,POPE, O14
2086,PP1,310,60,POPE, O13
2086,PP1,323,5,POPE, O14
2087,PP1,310,60,POPE, O13
2087,PP1,323,5,POPE, O14
2088,PP1,310,60,POPE, O13
2088,PP1,323,5,POPE, O14 P
2089,PP1,310,60,POPE, O13
2089,PP1,323,5,POPE, O14
2090,PP1,310,60,POPE, O13
2090,PP1,323,5,POPE, O14
2091,PP1,310,60,POPE, O13
2091,PP1,323,5,POPE, O14
2092,PP1,310,60,POPE, O13
2092,PP1,323,5,POPE, O14
2093,PP1,310,60,POPE, O13
2093,PP1,323,5,POPE, O14
2094,PP1,310,60,POPE, O13
2094,PP1,323,5,POPE, O14
2095,PP1,310,60,POPE, O13
2095,PP1,323,5,POPE, O14
2096,PP1,310,60,POPE, O13
2096,PP1,323,5,POPE, O14
2097,PP1,310,60,POPE, O13
2097,PP1,323,5,POPE, O14
2098,PP1,310,60,POPE, O13
2098,PP1,323,5,POPE, O14
2099,PP1,310,60,POPE, O13
2099,PP1,323,5,POPE, O14
2100,PP1,310,60,POPE, O13
2100,PP1,323,5,POPE, O14
2101,PP1,310,60,POPE, O13
2101,PP1,323,5,POPE, O14
2102,PP1,310,60,POPE, O13
2102,PP1,323,5,POPE, O14
2103,PP1,310,60,POPE, O13
2103,PP1,323,5,POPE, O14
2104,PP1,310,60,POPE, O13
2104,PP1,323,5,POPE, O14
2105,PP1,310,60,POPE, O13
2105,PP1,323,5,POPE, O14
2106,PP1,310,60,POPE, O13
2106,PP1,323,5,POPE, O14
2107,PP1,310,60,POPE, O13
2107,PP1,323,5,POPE, O14
2108,PP1,310,60,POPE, O13
2108,PP1,323,5,POPE, O14
2109,PP1,310,60,POPE, O13
2109,PP1,323,5,POPE, O14
2110,PP1,310,60,POPE, O13
2110,PP1,323,5,POPE, O14
2111,PP1,310,60,POPE, O13
2111,PP1,323,5,POPE, O14
2112,PP1,310,60,POPE, O13
2112,PP1,323,5,POPE, O14
2113,PP1,310,60,POPE, O13
2113,PP1,323,5,POPE, O14
2114,PP1,310,60,POPE, O13
2114,PP1,323,5,POPE, O14
2115,PP1,310,60,POPE, O13
2115,PP1,323,5,POPE, O14
2116,PP1,310,60,POPE, O13
2116,PP1,323,5,POPE, O14
2117,PP1,310,60,POPE, O13
2117,PP1,323,5,POPE, O14
2118,PP1,310,60,POPE, O13
2118,PP1,323,5,POPE, O14
2119,PP1,310,60,POPE, O13
2119,PP1,323,5,POPE, O14
2120,PP1,310,60,POPE, O13
2120,PP1,323,5,POPE, O14
2121,PP1,310,60,POPE, O13
2121,PP1,323,5,POPE, O14
2122,PP1,310,60,POPE, O13
2122,PP1,323,5,POPE, O14
2123,PP1,310,60,POPE, O13
2123,PP1,323,5,POPE, O14
2124,PP1,310,60,POPE, O13
2124,PP1,323,5,POPE, O14
2125,PP1,310,60,POPE, O13
2125,PP1,323,5,POPE, O14
2126,PP1,310,60,POPE, O13
2126,PP1,323,5,POPE, O14
2127,PP1,310,60,POPE, O13
2127,PP1,323,5,POPE, O14
2128,PP1,310,60,POPE, O13
2128,PP1,323,5,POPE, O14
2129,PP1,310,60,POPE, O13
2129,PP1,323,5,POPE, O14
2130,PP1,310,60,POPE, O13
2130,PP1,323,5,POPE, O14
2131,PP1,310,60,POPE, O13
2131,PP1,323,5,POPE, O14
2132,PP1,310,60,POPE, O13
2132,PP1,323,5,POPE, O14
2133,PP1,310,60,POPE, O13
2133,PP1,323,5,POPE, O14
2134,PP1,310,60,POPE, O13
2134,PP1,323,5,POPE, O14
2135,PP1,310,60,POPE, O13
2135,PP1,323,5,POPE, O14
2136,PP1,310,60,POPE, O13
2136,PP1,323,5,POPE, O14
2137,PP1,310,60,POPE, O13
2137,PP1,323,5,POPE, O14
2138,PP1,310,60,POPE, O13
2138,PP1,323,5,POPE, O14
2139,PP1,310,60,POPE, O13 P
2139,PP1,323,5,POPE, O14
2140,PP1,310,60,POPE, O13
2140,PP1,323,5,POPE, O14
2141,PP1,310,60,POPE, O13
2141,PP1,323,5,POPE, O14
2142,PP1,310,60,POPE, O13
2142,PP1,323,5,POPE, O14
2143,PP1,310,60,POPE, O13
2143,PP1,323,5,POPE, O14
2144,PP1,310,60,POPE, O13
2144,PP1,323,5,POPE, O14
2145,PP1,310,60,POPE, O13
2145,PP1,323,5,POPE, O14
2146,PP1,310,60,POPE, O13
2146,PP1,323,5,POPE, O14
2147,PP1,310,60,POPE, O13
2147,PP1,323,5,POPE, O14
2148,PP1,310,60,POPE, O13
2148,PP1,323,5,POPE, O14
2149,PP1,310,60,POPE, O13
2149,PP1,323,5,POPE, O14
2150,PP1,310,60,POPE, O13
2150,PP1,323,5,POPE, O14
2151,PP1,310,60,POPE, O13
2151,PP1,323,5,POPE, O14
